time,x,y,yaw
1762758323.773366,-1.054793,-1.163579,-1.491709
1762758324.009547,-1.055016,-1.164141,-1.491670
1762758324.029550,-1.054938,-1.166252,-1.490443
1762758324.046345,-1.055168,-1.166040,-1.490323
1762758324.066787,-1.055825,-1.168267,-1.489112
1762758324.084097,-1.055894,-1.167244,-1.488968
1762758324.104707,-1.055983,-1.168370,-1.488106
1762758324.121522,-1.055896,-1.169372,-1.488261
1762758324.142704,-1.055735,-1.169172,-1.488330
1762758324.159160,-1.055913,-1.167834,-1.488142
1762758324.176225,-1.056305,-1.167601,-1.488379
1762758324.193141,-1.056200,-1.167132,-1.488203
1762758324.210258,-1.055851,-1.169264,-1.487285
1762758324.247248,-1.056117,-1.167917,-1.488071
1762758324.291763,-1.055605,-1.164307,-1.491809
1762758324.331941,-1.050365,-1.171261,-1.497673
1762758324.422747,-1.064606,-1.138456,-1.515278
1762758324.455427,-1.057326,-1.151219,-1.518517
1762758324.527905,-1.070677,-1.107598,-1.543710
1762758324.551806,-1.065435,-1.116971,-1.558814
1762758324.626121,-1.079690,-1.067428,-1.581066
1762758324.650747,-1.074053,-1.076943,-1.597816
1762758324.731219,-1.086889,-1.027570,-1.615100
1762758324.766486,-1.081768,-1.039757,-1.634316
1762758324.814893,-1.092345,-0.994023,-1.656096
1762758324.846013,-1.088000,-1.003832,-1.664181
1762758324.895300,-1.100010,-0.952277,-1.687177
1762758324.930406,-1.096385,-0.960796,-1.694867
1762758324.988214,-1.105495,-0.917309,-1.718136
1762758325.025020,-1.101860,-0.921105,-1.730281
1762758325.079519,-1.112483,-0.876038,-1.754162
1762758325.108477,-1.111385,-0.884097,-1.760915
1762758325.151819,-1.116498,-0.841563,-1.784066
1762758325.179987,-1.113907,-0.846903,-1.790400
1762758325.233995,-1.119450,-0.804864,-1.814798
1762758325.268955,-1.116843,-0.810444,-1.821407
1762758325.320038,-1.126306,-0.765945,-1.845967
1762758325.355528,-1.124417,-0.768535,-1.852166
1762758325.412443,-1.131406,-0.728094,-1.871217
1762758325.477769,-1.138420,-0.714381,-1.901821
1762758325.540354,-1.142349,-0.698777,-1.931060
1762758325.561026,-1.143823,-0.696436,-1.932168
1762758325.639493,-1.136299,-0.678631,-1.942454
1762758325.688581,-1.139375,-0.671933,-1.945657
1762758325.706576,-1.139474,-0.671689,-1.945726
1762758325.731021,-1.139098,-0.670114,-1.947804
1762758325.745090,-1.139284,-0.670453,-1.947857
1762758325.778244,-1.138255,-0.671611,-1.947148
1762758325.799065,-1.138425,-0.670689,-1.947110
1762758325.816387,-1.138730,-0.670212,-1.947600
1762758325.834349,-1.139030,-0.670899,-1.947719
1762758325.856448,-1.137925,-0.671373,-1.947433
1762758325.870034,-1.137670,-0.671051,-1.947402
1762758325.887552,-1.136921,-0.670029,-1.947548
1762758325.903922,-1.136689,-0.669939,-1.947533
1762758325.955905,-1.136732,-0.669864,-1.948263
1762758326.013102,-1.136608,-0.669567,-1.947675
1762758326.041572,-1.140062,-0.671156,-1.945104
1762758326.062335,-1.141199,-0.670542,-1.943256
1762758326.140369,-1.131506,-0.711138,-1.914209
1762758326.161479,-1.132815,-0.713124,-1.910660
1762758326.212090,-1.128899,-0.755575,-1.887483
1762758326.240402,-1.130956,-0.754556,-1.880715
1762758326.291240,-1.125394,-0.797910,-1.856181
1762758326.331434,-1.127840,-0.795730,-1.849932
1762758326.391709,-1.120985,-0.839874,-1.825185
1762758326.419935,-1.123470,-0.835700,-1.814899
1762758326.491174,-1.119268,-0.875430,-1.793558
1762758326.523322,-1.121143,-0.868197,-1.779110
1762758326.590344,-1.110524,-0.917962,-1.757950
1762758326.623015,-1.113458,-0.909345,-1.748033
1762758326.674748,-1.102487,-0.957384,-1.723248
1762758326.706326,-1.106475,-0.949297,-1.716221
1762758326.754609,-1.094209,-0.997985,-1.692249
1762758326.782711,-1.099316,-0.989972,-1.684551
1762758326.839906,-1.087907,-1.038135,-1.660863
1762758326.885834,-1.094039,-1.024773,-1.646070
1762758326.947082,-1.080189,-1.074216,-1.621498
1762758326.982048,-1.086808,-1.061854,-1.612490
1762758327.039934,-1.072471,-1.110512,-1.589876
1762758327.064184,-1.078324,-1.100305,-1.573746
1762758327.135400,-1.061618,-1.152511,-1.553354
1762758327.170478,-1.069170,-1.136558,-1.537585
1762758327.231950,-1.050293,-1.189835,-1.514921
1762758327.305933,-1.038438,-1.197357,-1.476696
1762758327.384470,-1.030455,-1.199317,-1.442373
1762758327.437177,-1.018922,-1.205249,-1.402727
1762758327.460665,-1.024696,-1.191746,-1.392837
1762758327.521766,-1.004867,-1.241610,-1.369698
1762758327.576291,-0.992746,-1.241154,-1.336510
1762758327.623495,-1.006531,-1.190972,-1.315435
1762758327.709650,-0.985438,-1.241549,-1.292479
1762758327.778798,-0.971942,-1.235965,-1.254563
1762758327.898723,-0.957275,-1.245099,-1.218287
1762758327.988125,-0.928821,-1.219058,-1.162799
1762758328.073959,-0.898822,-1.262572,-1.104100
1762758328.132891,-0.882446,-1.265957,-1.066597
1762758328.195182,-0.862809,-1.275841,-1.028862
1762758328.288537,-0.871551,-1.236588,-1.013802
1762758328.378470,-0.847088,-1.264262,-0.955120
1762758328.445203,-0.825592,-1.273020,-0.917337
1762758328.501441,-0.805470,-1.278682,-0.887269
1762758328.567626,-0.786788,-1.280826,-0.856897
1762758328.621821,-0.767942,-1.285905,-0.828415
1762758328.726269,-0.745738,-1.266404,-0.815349
1762758328.768394,-0.744264,-1.273857,-0.807852
1762758328.784417,-0.744941,-1.273340,-0.807528
1762758328.803784,-0.745508,-1.271932,-0.807647
1762758328.819826,-0.744534,-1.273881,-0.808128
1762758328.836248,-0.743686,-1.274634,-0.807904
1762758328.852370,-0.744396,-1.273948,-0.807335
1762758328.866087,-0.744153,-1.273907,-0.807289
1762758328.885941,-0.746385,-1.270725,-0.806165
1762758328.902677,-0.747829,-1.270806,-0.806331
1762758328.915653,-0.747312,-1.270745,-0.806603
1762758328.961431,-0.747915,-1.269670,-0.806749
1762758328.987325,-0.748886,-1.268327,-0.806236
1762758329.028301,-0.746766,-1.269801,-0.805756
1762758329.065224,-0.745848,-1.272457,-0.806319
1762758329.102895,-0.745504,-1.272576,-0.806222
1762758329.147716,-0.745128,-1.273584,-0.806429
1762758329.190156,-0.742954,-1.274705,-0.806004
1762758329.219234,-0.741767,-1.275643,-0.806647
1762758329.252820,-0.741859,-1.274783,-0.806716
1762758329.361522,-0.742902,-1.274664,-0.806259
1762758329.384475,-0.746500,-1.272136,-0.806932
1762758329.403883,-0.746087,-1.274197,-0.807160
1762758329.420616,-0.745684,-1.274010,-0.807048
1762758329.437381,-0.745537,-1.275686,-0.807078
1762758329.487854,-0.745297,-1.274806,-0.807085
1762758329.528178,-0.745006,-1.274644,-0.807324
1762758329.563445,-0.746070,-1.273408,-0.807547
1762758329.608260,-0.747715,-1.272076,-0.806666
1762758329.651954,-0.747868,-1.271602,-0.806664
1762758329.687154,-0.748220,-1.270860,-0.806618
1762758329.730593,-0.748226,-1.271339,-0.806512
1762758329.766769,-0.749297,-1.270744,-0.805872
1762758329.812816,-0.752202,-1.268068,-0.806455
1762758329.856982,-0.752260,-1.267690,-0.806347
1762758329.901140,-0.752038,-1.268406,-0.806216
1762758329.936271,-0.751349,-1.268997,-0.806695
1762758329.971041,-0.749891,-1.269783,-0.806432
1762758330.010791,-0.749874,-1.270444,-0.806399
1762758330.055200,-0.749584,-1.269054,-0.806811
1762758330.088337,-0.747283,-1.271272,-0.808956
1762758330.135531,-0.750000,-1.267928,-0.810435
1762758330.171593,-0.749526,-1.271863,-0.813364
1762758330.354267,-0.753355,-1.270032,-0.815333
1762758330.370146,-0.756919,-1.273080,-0.816517
1762758330.392707,-0.761043,-1.274023,-0.817716
1762758330.411753,-0.763739,-1.277667,-0.818883
1762758330.441494,-0.765249,-1.282828,-0.818540
1762758330.495909,-0.766567,-1.289398,-0.819837
1762758330.516819,-0.770006,-1.292894,-0.819788
1762758330.530493,-0.773575,-1.293735,-0.819872
1762758330.546877,-0.775804,-1.297584,-0.819559
1762758330.659626,-0.780768,-1.296533,-0.818684
1762758330.675394,-0.784607,-1.299630,-0.818648
1762758330.688221,-0.788731,-1.301253,-0.818358
1762758330.713866,-0.792201,-1.304152,-0.818193
1762758330.729617,-0.795512,-1.306337,-0.818241
1762758330.750394,-0.799506,-1.310461,-0.818196
1762758330.773662,-0.803687,-1.312530,-0.818020
1762758330.818829,-0.808857,-1.314308,-0.818179
1762758330.867600,-0.809666,-1.318401,-0.819040
1762758330.899020,-0.813994,-1.321989,-0.819014
1762758330.931860,-0.817294,-1.323058,-0.819055
1762758330.976058,-0.821687,-1.326322,-0.819038
1762758331.049560,-0.822985,-1.332221,-0.820077
1762758331.083598,-0.828054,-1.334607,-0.820293
1762758331.124414,-0.833016,-1.334527,-0.819601
1762758331.154527,-0.836585,-1.336981,-0.819521
1762758331.174188,-0.838462,-1.342166,-0.820560
1762758331.191616,-0.843170,-1.344852,-0.820537
1762758331.236542,-0.846784,-1.345678,-0.820467
1762758331.265856,-0.852014,-1.347702,-0.820654
1762758331.314291,-0.856213,-1.346991,-0.820178
1762758331.343324,-0.859972,-1.349986,-0.820109
1762758331.395304,-0.863538,-1.352156,-0.820226
1762758331.424214,-0.865356,-1.357906,-0.819632
1762758331.460123,-0.868001,-1.361570,-0.820202
1762758331.501667,-0.873829,-1.362954,-0.820439
1762758331.526266,-0.876877,-1.365207,-0.820709
1762758331.568656,-0.881400,-1.367023,-0.820820
1762758331.614029,-0.882262,-1.371361,-0.821620
1762758331.642796,-0.883589,-1.371537,-0.821603
1762758331.677297,-0.884594,-1.370258,-0.821073
1762758331.710990,-0.883936,-1.370401,-0.820931
1762758331.746665,-0.883768,-1.371422,-0.821068
1762758331.782866,-0.883283,-1.372279,-0.820933
1762758331.824275,-0.883344,-1.371847,-0.820877
1762758331.868181,-0.883663,-1.369641,-0.820991
1762758331.894190,-0.884068,-1.368889,-0.820854
1762758331.933493,-0.886310,-1.366618,-0.821300
1762758331.977710,-0.887490,-1.365111,-0.820598
1762758332.003152,-0.888390,-1.364311,-0.820798
1762758332.045525,-0.887333,-1.365482,-0.821483
1762758332.085311,-0.885715,-1.366682,-0.821173
1762758332.110127,-0.885732,-1.365886,-0.821080
1762758332.159270,-0.886883,-1.365981,-0.821229
1762758332.194188,-0.888717,-1.364066,-0.820379
1762758332.236924,-0.886703,-1.364977,-0.820028
1762758332.306053,-0.885026,-1.366468,-0.820807
1762758332.322509,-0.883068,-1.368017,-0.820376
1762758332.340973,-0.883571,-1.368357,-0.820134
1762758332.385448,-0.882572,-1.369203,-0.819902
1762758332.418443,-0.884531,-1.366784,-0.818688
1762758332.460296,-0.884910,-1.366773,-0.818721
1762758332.501320,-0.884576,-1.368144,-0.818922
1762758332.538870,-0.883522,-1.368306,-0.818739
1762758332.578589,-0.882740,-1.367763,-0.818974
1762758332.620950,-0.883485,-1.367355,-0.819082
1762758332.665359,-0.884037,-1.365672,-0.818751
1762758332.699853,-0.883654,-1.365991,-0.818622
1762758332.733953,-0.883226,-1.366981,-0.818863
1762758332.776819,-0.883173,-1.366798,-0.818856
1762758332.822079,-0.882309,-1.368108,-0.819377
1762758332.868166,-0.882837,-1.367552,-0.819402
1762758332.908767,-0.884832,-1.363620,-0.818210
1762758332.947086,-0.886233,-1.362243,-0.818496
1762758332.980173,-0.886172,-1.362271,-0.818333
1762758333.026152,-0.885785,-1.362655,-0.818274
1762758333.066303,-0.884971,-1.365086,-0.818943
1762758333.110732,-0.887928,-1.361551,-0.819524
1762758333.146276,-0.888701,-1.360202,-0.818906
1762758333.190365,-0.889677,-1.358649,-0.819152
1762758333.233153,-0.890319,-1.357449,-0.818830
1762758333.271784,-0.891367,-1.356561,-0.819039
1762758333.309520,-0.891145,-1.356710,-0.819247
1762758333.347499,-0.891543,-1.355548,-0.819255
1762758333.387756,-0.892443,-1.353736,-0.818612
1762758333.428051,-0.891099,-1.354890,-0.818314
1762758333.469233,-0.891726,-1.354458,-0.817838
1762758333.504687,-0.889768,-1.355896,-0.817337
1762758333.540960,-0.887669,-1.357853,-0.818313
1762758333.582658,-0.888225,-1.357147,-0.818438
1762758333.622421,-0.890233,-1.354648,-0.817456
1762758333.696453,-0.891025,-1.352580,-0.817746
1762758333.717078,-0.890928,-1.352041,-0.817494
1762758333.735459,-0.891742,-1.351781,-0.817616
1762758333.774708,-0.890687,-1.354536,-0.818295
1762758333.806517,-0.889441,-1.353971,-0.818099
1762758333.849391,-0.889440,-1.354754,-0.818204
1762758333.883096,-0.893138,-1.350460,-0.818927
1762758333.921514,-0.893458,-1.349779,-0.818536
1762758333.966149,-0.892115,-1.350956,-0.818225
1762758334.003874,-0.891656,-1.352601,-0.818667
1762758334.047341,-0.891676,-1.352013,-0.818718
1762758334.100327,-0.890092,-1.354892,-0.819681
1762758334.142582,-0.889894,-1.355091,-0.819680
1762758334.179054,-0.890016,-1.355191,-0.819616
1762758334.232760,-0.890538,-1.353762,-0.819763
1762758334.274383,-0.889441,-1.355163,-0.820530
1762758334.315124,-0.889270,-1.355821,-0.820403
1762758334.367194,-0.888793,-1.357744,-0.820758
1762758334.418124,-0.888088,-1.357291,-0.820706
1762758334.454862,-0.886466,-1.359037,-0.821263
1762758334.499209,-0.888175,-1.357699,-0.821556
1762758334.537054,-0.886714,-1.360924,-0.822626
1762758334.582925,-0.885152,-1.363475,-0.822162
1762758334.616173,-0.886044,-1.361610,-0.821492
1762758334.660209,-0.888326,-1.358712,-0.822118
1762758334.694925,-0.886851,-1.360363,-0.822776
1762758334.739231,-0.887017,-1.359447,-0.822761
1762758334.781128,-0.887019,-1.360136,-0.822785
1762758334.822048,-0.886864,-1.360384,-0.822727
1762758334.864938,-0.888226,-1.358392,-0.821944
1762758334.899261,-0.888716,-1.357177,-0.822131
1762758334.936226,-0.888920,-1.356298,-0.821955
1762758334.963111,-0.888720,-1.356121,-0.821849
1762758335.020813,-0.886557,-1.360444,-0.823357
1762758335.240494,-0.887421,-1.359301,-0.823559
1762758335.256627,-0.887215,-1.360321,-0.823294
1762758335.272684,-0.886289,-1.363309,-0.823668
1762758335.295532,-0.887993,-1.361289,-0.824073
1762758335.311522,-0.888847,-1.360394,-0.823688
1762758335.327700,-0.890920,-1.358096,-0.824043
1762758335.343702,-0.892586,-1.354940,-0.823116
1762758335.369582,-0.893398,-1.353514,-0.823376
1762758335.385498,-0.893691,-1.353860,-0.823315
1762758335.411010,-0.894548,-1.353417,-0.823461
1762758335.450576,-0.893723,-1.355355,-0.823883
1762758335.500648,-0.896597,-1.352311,-0.824443
1762758335.540730,-0.896880,-1.352174,-0.824267
1762758335.584823,-0.896176,-1.351767,-0.824227
1762758335.633193,-0.896310,-1.352111,-0.824142
1762758335.651477,-0.896435,-1.351774,-0.824178
1762758335.700462,-0.894963,-1.353936,-0.825114
1762758335.744241,-0.895589,-1.352764,-0.825231
1762758335.783621,-0.893674,-1.355927,-0.826013
1762758335.809377,-0.890421,-1.358631,-0.825376
1762758335.845778,-0.890448,-1.359217,-0.825473
1762758335.889856,-0.891490,-1.358370,-0.825644
1762758335.923930,-0.892436,-1.357439,-0.824895
1762758335.982337,-0.891720,-1.357172,-0.824762
1762758336.039505,-0.892416,-1.356295,-0.824470
1762758336.059361,-0.891399,-1.356580,-0.824302
1762758336.083077,-0.893340,-1.353239,-0.823321
1762758336.133444,-0.892377,-1.353499,-0.823079
1762758336.155089,-0.891819,-1.355274,-0.823410
1762758336.206883,-0.893180,-1.354268,-0.823666
1762758336.243192,-0.891975,-1.357204,-0.824467
1762758336.278628,-0.892600,-1.355529,-0.824697
1762758336.334219,-0.895148,-1.353123,-0.823377
1762758336.353528,-0.894429,-1.354132,-0.823109
1762758336.397049,-0.892450,-1.357153,-0.824281
1762758336.429241,-0.893483,-1.355612,-0.824488
1762758336.463600,-0.894204,-1.355400,-0.824190
1762758336.502219,-0.895782,-1.354423,-0.824521
1762758336.529951,-0.896312,-1.354362,-0.824285
1762758336.571437,-0.895756,-1.355333,-0.824154
1762758336.605892,-0.895666,-1.355586,-0.824242
1762758336.651098,-0.894424,-1.355084,-0.823973
1762758336.678355,-0.894149,-1.354692,-0.823971
1762758336.762899,-0.894517,-1.353408,-0.824137
1762758336.851318,-0.893795,-1.354456,-0.824765
1762758336.920276,-0.895343,-1.352623,-0.825133
1762758336.942807,-0.896760,-1.350709,-0.824142
1762758336.966675,-0.895351,-1.351270,-0.823853
1762758336.983160,-0.895100,-1.351980,-0.824029
1762758337.009618,-0.894827,-1.351753,-0.823977
1762758337.029900,-0.894105,-1.353142,-0.824258
1762758337.046270,-0.893462,-1.353733,-0.824134
1762758337.066643,-0.891214,-1.358169,-0.825578
1762758337.106744,-0.893028,-1.355526,-0.826010
1762758337.142016,-0.893300,-1.354856,-0.825820
1762758337.175278,-0.892777,-1.356293,-0.825606
1762758337.216037,-0.891984,-1.357351,-0.826075
1762758337.256291,-0.893428,-1.355585,-0.826468
1762758337.287671,-0.894728,-1.353922,-0.825705
